BroadcastDTtm,Buy_Sell,Company_Name,FLD_MODE,Flag,Fld_AcqSoldDateFrom,Fld_AcqSoldDateTo,Insider_name,Modified_date,Perc_After,Perc_of_Buysell,Quantity,Quantity_after,scrip_code,transaction_date
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Gopalakrishnan J,08 Jun 2015,,,4800,4800,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Harwinderjit Singh Pannu,08 Jun 2015,,,4800,17338,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Hemant Balkrishna Bal,08 Jun 2015,,,2400,5822,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Hitesh Jashbhai Patel,08 Jun 2015,,,1200,2000,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Jai Shanker Prasad Bansal,08 Jun 2015,,,2000,29644,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Jai Shanker Prasad Bansal,08 Jun 2015,,,2000,29644,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Jaimini N Khurjekar,08 Jun 2015,,,1045,1395,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Kantilal Surajmal Gandhi,08 Jun 2015,,,2900,3236,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Kantilal Surajmal Gandhi,08 Jun 2015,,,2900,3236,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Kishor Jhalaria,08 Jun 2015,,,1032,3532,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Madhavrao Ananth Baliga,08 Jun 2015,,,1200,6662,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Madhavrao Ananth Baliga,08 Jun 2015,,,1200,6662,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Manoj Kumar Srivastava,08 Jun 2015,,,4800,6400,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,P Sakthivel,08 Jun 2015,,,7000,7194,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,P Sakthivel,08 Jun 2015,,,7000,7194,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Raghavendran Pulloottudadath,08 Jun 2015,,,13250,13250,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Rajarammohan A,08 Jun 2015,,,1200,4180,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Rajarammohan A,08 Jun 2015,,,1200,4180,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Rajesh Gauba,08 Jun 2015,,,900,2000,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Rajesh Gauba,08 Jun 2015,,,900,2000,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,SGVS Panduranga Rao,08 Jun 2015,,,800,7700,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Sreenivas Venkata Manda,08 Jun 2015,,,960,1490,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Subrata Bandyopadhyay,08 Jun 2015,,,4800,8014,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Sudhir Singh Sorot,08 Jun 2015,,,5120,5120,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Sudhir Singh Sorot,08 Jun 2015,,,5120,5120,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Sundararaman T R Iyer,08 Jun 2015,,,1000,5200,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Sushil Kumar,08 Jun 2015,,,1900,12400,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,T R Suryanarayanan,08 Jun 2015,,,1000,2400,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Thomas Issac Mathew,08 Jun 2015,,,2400,8142,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Thomas Issac Mathew,08 Jun 2015,,,2400,8142,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Thumpasserry Jose Varkey,08 Jun 2015,,,1450,1450,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Tushar Prabhod Roy,08 Jun 2015,,,1000,1234,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Uchhrang K Jethwa,08 Jun 2015,,,6000,6024,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Umakanthan Anand,08 Jun 2015,,,3700,3700,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Umakanthan Anand,08 Jun 2015,,,3700,3700,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Umesh Chandra Tripathi,08 Jun 2015,,,1200,1200,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,V Sankara Narayanan,08 Jun 2015,,,1400,1962,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Venkatesh Kasi,08 Jun 2015,,,4800,4800,500325.0,02/12/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Vijay Handa,08 Jun 2015,,,2500,2500,500325.0,02/12/2014
2014-12-03T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-12-01T00:00:00,2014-12-01T00:00:00,Yagnesh P Buch,08 Jun 2015,,,150,4601,500325.0,01/12/2014
2014-12-03T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,Chintalapudi Paparao,08 Jun 2015,,,500,,500325.0,21/11/2014
2014-12-03T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,Yagnesh P Buch,08 Jun 2015,,,400,4751,500325.0,21/11/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-01T00:00:00,2014-10-01T00:00:00,Sreenivas Venkata Manda,08 Jun 2015,,,480,530,500325.0,01/10/2014
2014-12-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-01T00:00:00,2014-10-01T00:00:00,Sushil Kumar,08 Jun 2015,,,300,10500,500325.0,01/10/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Arvind Bhushan Modgil,08 Jun 2015,,,7000,11800,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Ashok Kumar Dhar,08 Jun 2015,,,1700,11836,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Atul Chandra,08 Jun 2015,,,1000,1000,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Bharatkumar N Desai,08 Jun 2015,,,4800,6500,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Ganesh V,08 Jun 2015,,,2400,4800,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Girish Thakorbhai Vashi,08 Jun 2015,,,1200,8504,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Harwinderjit Singh Pannu,08 Jun 2015,,,4800,17338,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Hemant Balkrishna Bal,08 Jun 2015,,,2400,5822,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Jaimini N Khurjekar,08 Jun 2015,,,1045,1395,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Kishor Jhalaria,08 Jun 2015,,,1032,3532,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Raghavendran Pulloottudadath,08 Jun 2015,,,13250,13250,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,SGVS Panduranga Rao,08 Jun 2015,,,800,7700,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Sreenivas Venkata Manda,08 Jun 2015,,,960,1490,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Subrata Bandyopadhyay,08 Jun 2015,,,4800,8014,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Sundararaman T R Iyer,08 Jun 2015,,,1000,5200,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Sushil Kumar,08 Jun 2015,,,1900,12400,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,T R Suryanarayanan,08 Jun 2015,,,1000,2400,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Tushar Prabhod Roy,08 Jun 2015,,,1000,1234,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Uchhrang K Jethwa,08 Jun 2015,,,6000,6024,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Umesh Chandra Tripathi,08 Jun 2015,,,1200,1200,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,V Sankara Narayanan,08 Jun 2015,,,1400,1962,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Venkatesh Kasi,08 Jun 2015,,,4800,4800,500325.0,02/12/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Vijay Handa,08 Jun 2015,,,2500,2500,500325.0,02/12/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-12-01T00:00:00,2014-12-01T00:00:00,Atul Laul,08 Jun 2015,,,2000,6000,500325.0,01/12/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-12-01T00:00:00,2014-12-01T00:00:00,Yagnesh P Buch,08 Jun 2015,,,150,4601,500325.0,01/12/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Bhadri Prasad Yepuri,08 Jun 2015,,,1400,700,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Maneesh Bhatnagar,08 Jun 2015,,,1200,,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Maneesh Bhatnagar,08 Jun 2015,,,1200,,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Manoj Kumar Srivastava,08 Jun 2015,,,800,1600,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Ram Rakesh Gaur,08 Jun 2015,,,3000,,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Sailendra Nath Samaddar,08 Jun 2015,,,242,,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,T R Suryanarayanan,08 Jun 2015,,,400,1400,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Tushar Prabhod Roy,08 Jun 2015,,,1180,234,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Uchhrang K Jethwa,08 Jun 2015,,,2000,24,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Vijay Handa,08 Jun 2015,,,900,,500325.0,28/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-27T00:00:00,2014-11-27T00:00:00,Shivakumar Nanjundaswami Bangalore,08 Jun 2015,,,2952,698,500325.0,27/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-25T00:00:00,2014-11-25T00:00:00,Bhadri Prasad Yepuri,08 Jun 2015,,,500,2100,500325.0,25/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-24T00:00:00,2014-11-24T00:00:00,T R Suryanarayanan,08 Jun 2015,,,100,1800,500325.0,24/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,T R Suryanarayanan,08 Jun 2015,,,200,1900,500325.0,21/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-21T00:00:00,2014-11-21T00:00:00,Yagnesh P Buch,08 Jun 2015,,,400,4751,500325.0,21/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-14T00:00:00,2014-11-14T00:00:00,T R Suryanarayanan,08 Jun 2015,,,200,2100,500325.0,14/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-04T00:00:00,2014-11-04T00:00:00,Shanmukhan Choyi Puthenveettil,08 Jun 2015,,,200,5652,500325.0,04/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-04T00:00:00,2014-11-04T00:00:00,Shanmukhan Choyi Puthenveettil,08 Jun 2015,,,200,5852,500325.0,04/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-04T00:00:00,2014-11-04T00:00:00,Shanmukhan Choyi Puthenveettil,08 Jun 2015,,,200,6052,500325.0,04/11/2014
2014-12-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-10-31T00:00:00,2014-10-31T00:00:00,Sailendra Nath Samaddar,08 Jun 2015,,,370,242,500325.0,31/10/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-01T00:00:00,2014-10-01T00:00:00,Sreenivas Venkata Manda,08 Jun 2015,,,480,530,500325.0,01/10/2014
2014-12-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-01T00:00:00,2014-10-01T00:00:00,Sushil Kumar,08 Jun 2015,,,300,10500,500325.0,01/10/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-12-01T00:00:00,2014-12-01T00:00:00,Atul Laul,08 Jun 2015,,,2000,6000,500325.0,01/12/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Bhadri Prasad Yepuri,08 Jun 2015,,,1400,700,500325.0,28/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Manoj Kumar Srivastava,08 Jun 2015,,,800,1600,500325.0,28/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,P K Kapil,08 Jun 2015,,,500,6500,500325.0,28/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,P K Kapil,08 Jun 2015,,,500,6500,500325.0,28/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Ram Rakesh Gaur,08 Jun 2015,,,3000,,500325.0,28/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Sailendra Nath Samaddar,08 Jun 2015,,,242,,500325.0,28/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,T R Suryanarayanan,08 Jun 2015,,,400,1400,500325.0,28/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Tushar Prabhod Roy,08 Jun 2015,,,1180,234,500325.0,28/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Vijay Handa,08 Jun 2015,,,900,,500325.0,28/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-25T00:00:00,2014-11-25T00:00:00,Bhadri Prasad Yepuri,08 Jun 2015,,,500,2100,500325.0,25/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-24T00:00:00,2014-11-24T00:00:00,T R Suryanarayanan,08 Jun 2015,,,100,1800,500325.0,24/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-21T00:00:00,2014-11-21T00:00:00,T R Suryanarayanan,08 Jun 2015,,,200,1900,500325.0,21/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-14T00:00:00,2014-11-14T00:00:00,T R Suryanarayanan,08 Jun 2015,,,200,2100,500325.0,14/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-04T00:00:00,2014-11-04T00:00:00,Shanmukhan Choyi Puthenveettil,08 Jun 2015,,,200,5652,500325.0,04/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-04T00:00:00,2014-11-04T00:00:00,Shanmukhan Choyi Puthenveettil,08 Jun 2015,,,200,5852,500325.0,04/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-04T00:00:00,2014-11-04T00:00:00,Shanmukhan Choyi Puthenveettil,08 Jun 2015,,,200,6052,500325.0,04/11/2014
2014-12-01T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-10-31T00:00:00,2014-10-31T00:00:00,Sailendra Nath Samaddar,08 Jun 2015,,,370,242,500325.0,31/10/2014
2014-11-28T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Uchhrang K Jethwa,08 Jun 2015,,,2000,24,500325.0,28/11/2014
2014-11-28T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-27T00:00:00,2014-11-27T00:00:00,Bibhas Kumar Gangopadhyay,08 Jun 2015,,,4000,,500325.0,27/11/2014
2014-11-28T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-27T00:00:00,2014-11-27T00:00:00,Bibhas Kumar Gangopadhyay,08 Jun 2015,,,4000,,500325.0,27/11/2014
2014-11-28T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-27T00:00:00,2014-11-27T00:00:00,Shivakumar Nanjundaswami Bangalore,08 Jun 2015,,,2952,698,500325.0,27/11/2014
2014-11-28T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-27T00:00:00,2014-11-27T00:00:00,Shridhar Yadaorao Andhare,08 Jun 2015,,,1000,,500325.0,27/11/2014
2014-11-28T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-25T00:00:00,2014-11-25T00:00:00,Shridhar Yadaorao Andhare,08 Jun 2015,,,1000,1000,500325.0,25/11/2014
2014-11-27T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-27T00:00:00,2014-11-27T00:00:00,Shridhar Yadaorao Andhare,08 Jun 2015,,,1000,,500325.0,27/11/2014
2014-11-27T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-25T00:00:00,2014-11-25T00:00:00,Shridhar Yadaorao Andhare,08 Jun 2015,,,1000,1000,500325.0,25/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-25T00:00:00,2014-11-25T00:00:00,Rajesh Ashok Vaidya,08 Jun 2015,,,1800,,500325.0,25/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-25T00:00:00,2014-11-25T00:00:00,Uchharang K Jethwa,08 Jun 2015,,,3000,2024,500325.0,25/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-25T00:00:00,2014-11-25T00:00:00,Uchhrang K Jethwa,08 Jun 2015,,,3000,2024,500325.0,25/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-24T00:00:00,2014-11-24T00:00:00,Velamuri Venkata Suryarau,08 Jun 2015,,,2000,22100,500325.0,24/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-24T00:00:00,2014-11-24T00:00:00,Velamuri Venkata Suryarau,08 Jun 2015,,,2000,22100,500325.0,24/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,A Ramachandra,08 Jun 2015,,,2850,,500325.0,21/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,Anil Wali,08 Jun 2015,,,2888,1922,500325.0,21/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,P Sakthivel,08 Jun 2015,,,4000,194,500325.0,21/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,Rajesh Ashok Vaidya,08 Jun 2015,,,450,1800,500325.0,21/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,S Bhagyalakshmi,08 Jun 2015,,,1000,440,500325.0,21/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,Tushar Prabhod Roy,08 Jun 2015,,,1000,1414,500325.0,21/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-21T00:00:00,2014-11-21T00:00:00,Vijay Handa,08 Jun 2015,,,750,900,500325.0,21/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-18T00:00:00,2014-11-18T00:00:00,Rajesh Ashok Vaidya,08 Jun 2015,,,450,2250,500325.0,18/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-18T00:00:00,2014-11-18T00:00:00,Vijay Handa,08 Jun 2015,,,250,1650,500325.0,18/11/2014
2014-11-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-05T00:00:00,2014-11-05T00:00:00,Vijay Handa,08 Jun 2015,,,200,1900,500325.0,05/11/2014
2014-11-25T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-25T00:00:00,2014-11-25T00:00:00,Rajesh Ashok Vaidya,08 Jun 2015,,,1800,,500325.0,25/11/2014
2014-11-25T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-21T00:00:00,2014-11-21T00:00:00,Anil Wali,08 Jun 2015,,,2888,1922,500325.0,21/11/2014
2014-11-25T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-21T00:00:00,2014-11-21T00:00:00,P Saktivel,08 Jun 2015,,,4000,194,500325.0,21/11/2014
2014-11-25T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-21T00:00:00,2014-11-21T00:00:00,Rajesh Ashok Vaidya,08 Jun 2015,,,450,1800,500325.0,21/11/2014
